A.19078,A.19312,A.19332,B.15012,B.15076,B.15096,C.11064,C.11070,C.11425,D.07042,D.07418,D.07428,E.03072,E.03094,E.03098,F.98314,F.98372,F.98398
0.004010495,0.003724813,0.004726553,0.006015453,0.004884767,0.006015453,0.011817529,0.004114583,0.005258467,0.010935961,0.008184524,0.001102941,0,0.016768916,0.001819301,0.006811007,0.006811007,0.008813732
0.015540232,0.015237991,0.011718228,0.01895737,0.020708252,0.01895737,0.024901256,0.016021657,0.018419839,0.021887182,0.027444679,0.020089816,0.018788533,0.018169045,0.026189222,0.034571059,0.034571059,0.031092065
0.009128137,0.008317693,0.009849335,0.016181427,0.013557028,0.016181427,0.020831369,0.015610688,0.016685165,0.016624767,0.023293244,0.012648436,0,0.0125236,0.030269558,0.045841969,0.045841969,0.019189404
0.013107921,0.01389497,0.013738714,0.012620229,0.013983499,0.012620229,0.014568546,0.011119841,0.012418201,0.013408308,0.014912883,0.014330984,0.015906673,0.013032661,0.011763848,0.015656682,0.015656682,0.017397091
0.021083243,0.021021629,0.01521175,0.019900653,0.028007947,0.019900653,0.019242981,0.018379242,0.029343683,0.028773928,0.016503504,0.018938664,0.017632116,0.027246987,0.018267594,0.017072025,0.017072025,0.028670237
0.012986861,0.017362548,0.014567527,0.016125936,0.01627041,0.016125936,0.017120746,0.017775621,0.01538559,0.01739716,0.017617741,0.014583435,0,0.019911715,0.021859656,0.023013012,0.023013012,0.023931242
0.002350063,0.002703606,0.003487527,0.003064865,0.003208451,0.003064865,0.003321835,0.002598073,0.003794579,0.00377918,0.004479949,0.004512379,0.003610249,0.002166893,0.002807092,0.00326474,0.00326474,0.005405101
0.003376444,0.007254599,0.004711823,0.02251694,0.00913006,0.02251694,0.015903541,0.005984848,0.006882497,0.020928571,0.006993538,0.00507619,0,0.001801193,0.023770157,0.022610897,0.022610897,0.013968825
0.00536945,0.004986193,0.006548308,0.007577347,0.008528304,0.007577347,0.007607371,0.009921963,0.008292072,0.009156746,0.008187345,0.007263298,0.010176903,0.005778397,0.009314068,0.011527673,0.011527673,0.013756664
0.031213078,0.020414807,0.01686614,0.020572386,0.035021146,0.020572386,0.035183737,0.017318727,0.032504873,0.019748963,0.026147228,0.02274234,0.018216141,0.021669129,0.029356578,0.033895552,0.033895552,0.034587358
0.003452605,0.003771384,0.001703042,0.005823755,0.004690375,0.005823755,0.004434851,0.006242741,0.009741942,0.004552641,0.00585417,0.005021603,0.008013881,0.003539446,0.008162172,0.020242786,0.020242786,0.00457672
0.01201282,0.016098576,0.01440409,0.01134154,0.015961027,0.01134154,0.028928611,0.017589283,0.019277016,0.015857576,0.020704665,0.016060323,0.015839287,0.016610318,0.030150648,0.042912966,0.042912966,0.033086651
0.006345539,0.006587408,0.007878294,0.005772036,0.00821786,0.005772036,0.009738867,0.011671454,0.009404311,0.006031736,0.00344373,0.003256017,0.005714216,0.007309521,0.003995006,0.009886419,0.009886419,0.021082332
0.018039134,0.018703877,0.013780516,0.013232181,0.018487537,0.013232181,0.017912725,0.019685205,0.011954829,0.016557526,0.016942004,0.017525292,0.021074685,0.018411127,0.015321696,0.020894221,0.020894221,0.027662869
0.068878667,0.079893548,0.096316295,0.060585666,0.107150306,0.060585666,0.090509378,0.078855021,0.072277684,0.090272883,0.075681131,0.081002444,0.082524417,0.089984686,0.068849217,0.086440875,0.086440875,0.114444493
0.009845663,0.008773987,0.008007695,0.021402694,0.015916569,0.021402694,0.020378638,0.009158875,0.016038989,0.013600602,0.017832008,0.01505114,0.027478386,0.009374094,0.031911253,0.049790071,0.049790071,0.01853369
0.012427079,0.017136798,0.017491,0.016340713,0.023686291,0.016340713,0.022936066,0.022195009,0.027623622,0.018540444,0.024095915,0.018954697,0.023972028,0.019875032,0.018701552,0.042666455,0.042666455,0.011497423
0.000779857,0.001662158,0.001667292,0.001403647,0.000976686,0.001403647,0.001662603,0.001719198,0.002075036,0.004021998,0.001243583,0.002282669,0,0,0.00185878,0.009198365,0.009198365,0.003555926
0.009881409,0.013008191,0.010560366,0.014019125,0.015806347,0.014019125,0.017039587,0.01314369,0.015400137,0.024129445,0.026417754,0.011871027,0.025459573,0.023395475,0.040166436,0.034786432,0.034786432,0.035095289
0.011240805,0.008046857,0.006739958,0.013674927,0.008077533,0.013674927,0.035294951,0.004257332,0,0.02540539,0.027284613,0.015949576,0.038179882,0.026876026,0.030230956,0.037721574,0.037721574,0.02515528
0.01524757,0.012647025,0.010542036,0.012678591,0.01496188,0.012678591,0.013450543,0.012582269,0.015683026,0.017309078,0.01724778,0.010397987,0.01433168,0.015633852,0.014695915,0.014557236,0.014557236,0.023348553
0.000444344,0.001112796,0.000857272,0.000477448,0.00052794,0.000477448,0.00238239,0.000863167,0.00108131,0.001015687,0.000526455,0.001463623,0.001641256,0.001068936,0.001195061,0.002076991,0.002076991,0.002730197
0.046418397,0.055958454,0.017851311,0.04685533,0.049022479,0.04685533,0.055516361,0.043424908,0.040051067,0.047207977,0.055628571,0.05087008,0.057453737,0.061277563,0.037095077,0.061822486,0.061822486,0.069056536
0.009044748,0.007141302,0.006612271,0.013404014,0.0164394,0.013404014,0.020221711,0.005141275,0.024376783,0.021187117,0.0180435,0.011028031,0.015825289,0.016530513,0.029676074,0.04544078,0.04544078,0.021203867
0.021707487,0.021174321,0.027326134,0.017891401,0.024881451,0.017891401,0.02961855,0.026260556,0.025319038,0.031143186,0.022499669,0.019394022,0.033839926,0.027116296,0.024232737,0.026564948,0.026564948,0.029874993
0.013108987,0.01609201,0.011933895,0.013817582,0.013398044,0.013817582,0.013890966,0.014191691,0.014987986,0.03082443,0.018332496,0.017819607,0,0.016448823,0.02423364,0.032231078,0.032231078,0.022654684
0.009443025,0.007312801,0.008133865,0.013516993,0.008167158,0.013516993,0.042716474,0.006442141,0.015191268,0.021238986,0.019412827,0.017231196,0,0.016728451,0.031315415,0.02392129,0.02392129,0.020944359
0.005945307,0.007421335,0.006308854,0.009261828,0.00827517,0.009261828,0.010591505,0.008322695,0.010409297,0.010774519,0.011430569,0.010029041,0.01371396,0.007859775,0.012918061,0.016468926,0.016468926,0.014017972
0.050264671,0.048665969,0.035871405,0.046552362,0.052260948,0.046552362,0.043936999,0.053221411,0.051615175,0.051603859,0.056142177,0.046411034,0.053100695,0.05268181,0.056084095,0.057414039,0.057414039,0.059739256
0.021669348,0.028433968,0.025242224,0.030720692,0.020440928,0.030720692,0.043579051,0.037493158,0.042239681,0.042736091,0.036172931,0.027835545,0.04495204,0.029633549,0.032752791,0.067292671,0.067292671,0.043124454
0.005883993,0.006748493,0.009078994,0.014934774,0.017515512,0.014934774,0.024021121,0.01109346,0.023538019,0.024665381,0.018241418,0.013234182,0,0.010427075,0.036343691,0.052386996,0.052386996,0.020926424
0.001121295,0.002701778,0.002297884,0.002698884,0.001664921,0.002698884,0.00382627,0.003422532,0.005148512,0.005576626,0.001854156,0.00245751,0.008751465,0.00464362,0.00992823,0.008439256,0.008439256,0.006383625
0.007323378,0.010351129,0.00448262,0.008652058,0.008968356,0.008652058,0.016042034,0.009944385,0.009465486,0.009360763,0.013256349,0.018119556,0,0.015791953,0.012075702,0.036796975,0.036796975,0.026853635
0.007489651,0.010638258,0.004844525,0.008247239,0.008281455,0.008247239,0.010814967,0.008206766,0.003665602,0.003607845,0.008753498,0.00986234,0,0.005843173,0.008618973,0.019500392,0.019500392,0.015725191
0.003902896,0.006653616,0.006812272,0.002104208,0.005130785,0.002104208,0.010528853,0.018688123,0.009259259,0.004351396,0.064471058,0.00952381,0.006006311,0.00344086,0.014902338,0.050813842,0.050813842,0.008486239
0.0228452,0.02619408,0.026286944,0.024224823,0.025810746,0.024224823,0.022581551,0.028458428,0.027579729,0.021728873,0.029515757,0.023883919,0.023126697,0.025488483,0.029447998,0.02710262,0.02710262,0.031064899
0.032061219,0.035148942,0.045390393,0.029840404,0.039412411,0.029840404,0.038082437,0.03537504,0.051233396,0.0356793,0.048897951,0.050786296,0.045847393,0.042266813,0.044865766,0.049150147,0.049150147,0.090769035
0.007751282,0.005694958,0.002330281,0.007761955,0.011885965,0.007761955,0.007497111,0.003806584,0.010713199,0.006627588,0.014438339,0.01355824,0.010901027,0.023623318,0.020481773,0.032736514,0.032736514,0.008955913
0.003138016,0.000735051,0.001713292,0,0.002212025,0,0.00138829,0.007793725,0.003278153,0.004439268,0.004145417,0.004518301,0.002967711,0.006860883,0.003775153,0.016134727,0.016134727,0.006180382
0.026096146,0.025567507,0.022707399,0.023997254,0.031059542,0.023997254,0.027928198,0.027419539,0.029826315,0.030013457,0.027818242,0.028938069,0.024794105,0.026178343,0.029538278,0.031677575,0.031677575,0.03549841
0.002478797,0.001598958,0.002600298,0.003705494,0.003512923,0.003705494,0.001821746,0.005502519,0.004819033,0.003207623,0.003111369,0.003477151,0,0.003980266,0.008692942,0.009520548,0.009520548,0.004077323
0.05132292,0.068456623,0.061172828,0.066295589,0.089031855,0.066295589,0.083981413,0.074716966,0.084404484,0.092122449,0.105925325,0.069933821,0.106906955,0.071433196,0.073255952,0.085009828,0.085009828,0.117156863
0.22305139,0.251548349,0.256764252,0.2451469,0.248767565,0.2451469,0.24692032,0.258835201,0.226577232,0.232229757,0.258977883,0.229150643,0.23444607,0.257235705,0.268645703,0.272597794,0.272597794,0.247951665
0.00111355,0.000604021,0.001434422,0.001555793,0.000962667,0.001555793,0.001649618,0.001122219,0.000312966,0.001308583,0.000923598,0.001099594,0,0.000248509,0.001634309,0.002334695,0.002334695,0.002209523
0.021389438,0.030680457,0.01968455,0.037025116,0.019288004,0.037025116,0.049172497,0.030140515,0.034093037,0.033900714,0.021339482,0.031595027,0,0.023961717,0.037829337,0.074751414,0.074751414,0.059936832
0.003184119,0.004230091,0.005137085,0.004649594,0.010091123,0.004649594,0.01916994,0.009860622,0.019229719,0.007948119,0.012791796,0.010739337,0,0.006122449,0.021231686,0.060545563,0.060545563,0.022471772
0.084490843,0.088469125,0.059604691,0.064897094,0.078074842,0.064897094,0.063011231,0.07859487,0.08022517,0.083402218,0.10127017,0.064403639,0.075706109,0.093456029,0.099204514,0.092429147,0.092429147,0.103672316
0.001595052,0.000628931,0.002157995,0.004561638,0.007129068,0.004561638,0.002893189,0.009527607,0.007030785,0.028672986,0.003789465,0.002480054,0,0.018644288,0.012812709,0.033016191,0.033016191,0.026536098
0.001356016,0.001885504,0.002542419,0.002998623,0.001903526,0.002998623,0.003074374,0.000894523,0.004780232,0.003924517,0.003250856,0.002861392,0,0.002327807,0.002234824,0.004196885,0.004196885,0.007494346
0.033995567,0.049569231,0.035843528,0.045526175,0.043339036,0.045526175,0.04203039,0.037110278,0.04294789,0.045488016,0.048708962,0.043436607,0.062114884,0.051407475,0.051378043,0.067931622,0.067931622,0.052196841
0.049789833,0.030641761,0.048600178,0.04119194,0.053210473,0.04119194,0.046046905,0.04863263,0.046251909,0.052518171,0.050678749,0.039733349,0.051650793,0.055826516,0.033975604,0.04947557,0.04947557,0.076002015
0.074233173,0.070797899,0.049135303,0.052460159,0.070001364,0.052460159,0.057504249,0.064958057,0.052021862,0.066814223,0.077820596,0.066632013,0.069708128,0.060484372,0.063256617,0.068312403,0.068312403,0.097935728
0.006092776,0.005041195,0.00729829,0.006695906,0.006247493,0.006695906,0.047297297,0.001358025,0.003762268,0.026539606,0.020219199,0.008779044,0.015875368,0.008668928,0.010255262,0.015493444,0.015493444,0.021759259
0.005451907,0.003117914,0.003029049,0.003376219,0.005541126,0.003376219,0.004115445,0.010238862,0.006473966,0.006721648,0.006719943,0.006732918,0.005144852,0.006958962,0.003934192,0.008287913,0.008287913,0.005735622
0.001786147,0.00356153,0.002535863,0.003249799,0.005191513,0.003249799,0.021437317,0.002792668,0.011900178,0.010687029,0.017311369,0.015204275,0,0.00933135,0.014287452,0.048897106,0.048897106,0.01720784
0.069199246,0.058343408,0.060177858,0.055958055,0.048767899,0.055958055,0.082992487,0.0515836,0.063891416,0.059709372,0.072167119,0.081526936,0.06998248,0.070666803,0.071075231,0.071993867,0.071993867,0.085167883
0.006445372,0.008133454,0.007232738,0.011996695,0.0127779,0.011996695,0.024451247,0.010076576,0.018694341,0.016352259,0.019451077,0.014444985,0,0.011626038,0.024789828,0.036144562,0.036144562,0.017116027
0.024734444,0.023296165,0.030068138,0.029665246,0.033689748,0.029665246,0.026918328,0.027815633,0.019109202,0.031037265,0.02860885,0.031546994,0.030094056,0.027657937,0.026096868,0.029410451,0.029410451,0.034157638
0.004606288,0.003534837,0.005007231,0.01256496,0.006408008,0.01256496,0.008648362,0.004164093,0.008522752,0.00457077,0.00501898,0.006375611,0,0.004584668,0.015786943,0.010308695,0.010308695,0.015663477
0.0049755,0.00772792,0.003377586,0.003799775,0.006427744,0.003799775,0.009260025,0.007652515,0.006156734,0.009124634,0.013317112,0.004015654,0.010318523,0.010386451,0.014550457,0.014546338,0.014546338,0.010598003
0.006254894,0.006707462,0.002852094,0.01303525,0.019339378,0.01303525,0.013991589,0.015058552,0.019739093,0.019819596,0.008519875,0.015996403,0,0.01131768,0.018552219,0.039693722,0.039693722,0.033565217
0.041256702,0.045870963,0.064408991,0.044270461,0.055252106,0.044270461,0.051855798,0.057404873,0.054788648,0.064283883,0.024294011,0.064027573,0.062138859,0.047939675,0.047607417,0.058146757,0.058146757,0.04962086
0.000786644,0.000956851,0.000201869,0.001011773,0.000898217,0.001011773,0.001532567,0.000316599,0.001029458,0.002589116,0.001157086,0.001143138,0,0.000854505,0.001142264,0.00148516,0.00148516,0.002040712
0.039005008,0.042624168,0.044983436,0.042449013,0.042722372,0.042449013,0.04172657,0.042419454,0.044008778,0.045199996,0.041135,0.041544112,0.043300013,0.043318958,0.041594744,0.044883463,0.044883463,0.047863392
0.001194106,0.001072981,0.000753516,0.001149721,0.001080489,0.001149721,0.00169392,0.000894164,0.001057402,0.00131936,0.00100479,0.001293477,0.000595238,0.000479616,0.001589535,0.001113964,0.001113964,0.00133113
0.001606311,0.001872697,0.001085167,0.004865653,0.007537214,0.004865653,0.008045632,0.003595688,0.004494294,0.004147897,0.010119161,0.00432307,0,0.005405337,0.014580099,0.025663128,0.025663128,0.007644326
0.018978452,0.014512065,0.02246313,0.024056763,0.022205091,0.024056763,0.027822892,0.023186869,0.015857228,0.033082277,0.065619541,0.024721515,0,0.047764661,0.073672426,0.106786034,0.106786034,0.049181287
0.007952312,0.011146567,0.006471402,0.014810054,0.023294231,0.014810054,0.022597235,0.006642465,0.021547318,0.021407751,0.013906297,0.023534501,0.019344966,0.022200857,0.028314568,0.02822764,0.02822764,0.023877011
0.074195336,0.072507867,0.06060023,0.073049686,0.088582778,0.073049686,0.092373043,0.081316534,0.093084964,0.069890229,0.088796073,0.110587167,0.087876779,0.085971486,0.056372738,0.081968179,0.081968179,0.126831908
0.027178673,0.025858268,0.02356231,0.026188098,0.019713978,0.026188098,0.026850616,0.025871304,0.026988097,0.029185097,0.025160655,0.028411311,0.028763884,0.026702284,0.028098773,0.029415314,0.029415314,0.029420144
0.00231117,0.002536306,0.003440367,0.001118001,0.004641568,0.001118001,0.002732982,0.003357566,0.003159072,0.005560261,0.005356689,0.002192604,0.003118297,0.001097106,0.005198121,0.005449456,0.005449456,0.004200727
0.007625609,0.009922185,0.00763734,0.012842057,0.011528437,0.012842057,0.017505314,0.01611582,0.007941745,0.017863714,0.018395729,0.015272406,0.020642859,0.018915415,0.023865821,0.02347303,0.02347303,0.016276106
0.002540456,0.003671984,0.007299182,0.008019966,0.004665899,0.008019966,0.010340621,0.006566643,0.005662441,0.004934658,0.007100715,0.005021136,0.005371596,0.00220242,0.011274296,0.012767229,0.012767229,0.009384494
0.006114907,0.006219838,0.004535813,0.004503328,0.014449815,0.004503328,0.005222734,0.013951979,0.014037698,0.011414566,0.032532334,0.008123249,0.022739512,0.016955782,0.04445775,0.054071844,0.054071844,0.014335664
0.012762213,0.010125104,0.009557954,0.030987905,0.029749006,0.030987905,0.048273691,0.023092726,0.039896522,0.025316364,0.020092846,0.019512965,0.032165933,0.033413808,0.064939018,0.101443416,0.101443416,0.047882883
0.000629327,0.004470817,0.000608273,0.000730994,0.013547758,0.000730994,0.001402918,0,0.00063857,0.001333333,0.002007168,0.008199405,0.001139601,0.004227053,0.006214286,0.008069923,0.008069923,0.010246151
0.016326911,0.01773574,0.018432637,0.028481888,0.026125631,0.028481888,0.031009173,0.021479987,0.031056839,0.029735978,0.044061054,0.042097455,0,0.031965221,0.045016454,0.063776041,0.063776041,0.062005721
0.001348443,0.001274654,0.00133483,0.001741368,0.001840611,0.001741368,0.002241854,0.001872309,0.001101768,0.002008392,0.002355019,0.001717822,0.002424763,0.001115004,0.001480278,0.002293754,0.002293754,0.002229539
0.07047882,0.05622528,0.031278311,0.044151111,0.056479878,0.044151111,0.07011287,0.039101385,0.071850328,0.058570975,0.059397969,0.068290088,0.075954204,0.045146731,0.09661808,0.064884688,0.064884688,0.064184877
0.00387387,0.004361869,0.00375974,0.004967091,0.013413042,0.004967091,0.018614027,0.006701147,0.008762518,0.006643462,0.003535038,0.014602593,0,0.00884268,0.018700666,0.031707317,0.031707317,0.015714286
0.011492472,0.012033346,0.0182806,0.01085599,0.015677565,0.01085599,0.014344414,0.019439731,0.015357575,0.02659013,0.017867692,0.010521202,0.025710972,0.017976193,0.023859042,0.027126608,0.027126608,0.031547821
0.013369303,0.01535277,0.014564136,0.025900785,0.017723251,0.025900785,0.046304593,0.024278124,0.019168467,0.032185789,0.032477802,0.022519028,0.023358355,0.021630023,0.037208047,0.050187154,0.050187154,0.033809716
0.01482848,0,0.014948393,0.012640544,0.02161737,0.012640544,0.029303471,0.019691897,0.007575758,0.016804046,0.010213618,0.025217031,0.02653595,0.015057743,0.029722012,0.042644689,0.042644689,0.021909814
0.001951853,0.004428376,0.002916583,0.007353549,0.005472663,0.007353549,0.005965314,0.007000437,0.004355645,0.002661597,0.008425483,0.004176569,0.005750542,0.003309693,0.007553401,0.019825506,0.019825506,0.007860262
0.018826198,0.018083885,0.0157867,0.029419006,0.031941657,0.029419006,0.047619791,0.024736993,0.030793169,0.041643645,0.039987097,0.025545136,0.039972836,0.034048069,0.043445794,0.05858511,0.05858511,0.03781127
0.00077881,0.000825216,0.001405176,0.000539441,0.001472963,0.000539441,0.000732477,0.001586345,0.001132028,0.000508096,0.001774776,0.001267416,0.000475085,0.001272124,0.000773677,0.001878215,0.001878215,0.002043803
0.008635371,0.010825822,0.019406015,0.013475237,0.021473411,0.013475237,0.023269739,0.019821959,0.017042061,0.027757715,0.026400083,0.011387649,0,0.019404292,0.03450038,0.045682038,0.045682038,0.038831372
0.007474495,0.007631976,0.008730871,0.009223264,0.01492825,0.009223264,0.01572367,0.018101936,0.015135175,0.021878967,0.021269609,0.019113813,0.01784702,0.012931327,0.021114185,0.02774526,0.02774526,0.044903717
0.010230773,0.01501437,0.009059291,0.012480646,0.00657932,0.012480646,0.010127292,0.014958818,0.016825333,0.010336147,0.027841134,0.01888727,0.016752828,0.016494998,0.014528756,0.041158442,0.041158442,0.01444948
0.006481275,0.021786124,0.009151004,0.014188522,0.013452559,0.014188522,0.018086665,0.015587444,0.007587846,0.020850883,0.003786122,0.019287409,0,0.007064073,0.021804961,0.038105586,0.038105586,0.01484385
0.00403638,0.009514947,0.005404675,0.015368357,0.008857055,0.015368357,0.008024691,0.010523747,0.018089397,0.010636064,0.009557904,0.011780704,0.015141136,0.006558903,0.023607913,0.037874835,0.037874835,0.022232804
0.019103943,0.017871149,0.015001686,0.01842352,0.021212652,0.01842352,0.017188644,0.020780988,0.024703759,0.022924946,0.023025868,0.022510382,0.020923637,0.013535969,0.027429134,0.017831194,0.017831194,0.030949352
0.006121445,0.010318066,0.007057669,0.025725323,0.020607073,0.025725323,0.040275475,0.007821163,0.008942782,0.021671817,0.016919654,0.029310509,0.025254546,0.01801197,0.028113294,0.05130163,0.05130163,0.022601758
0.004063398,0.007481176,0.008180478,0.004319681,0.011218897,0.004319681,0.008563107,0.007956931,0.011605733,0.012534557,0.005765559,0.017226462,0.029589653,0.005870445,0.017252698,0.031279153,0.031279153,0.009910018
0.006205785,0.010274286,0.00831551,0.011910188,0.010045246,0.011910188,0.016845569,0.009753477,0.017074864,0.011227086,0.009021886,0.009444013,0.01940984,0.010977131,0.021158628,0.029657045,0.029657045,0.017508607
0.12625356,0.127615538,0.093575534,0.115328982,0.119263559,0.115328982,0.113314056,0.120531717,0.154704241,0.120992349,0.123307951,0.122952196,0.131415337,0.12392844,0.115936349,0.130390984,0.130390984,0.136537255
0.017479019,0.02535763,0.021225488,0.021847215,0.018690734,0.021847215,0.034137992,0.0256593,0.027782906,0.020307774,0.030471411,0.025765246,0.029342898,0.020242324,0.036655162,0.052562714,0.052562714,0.036413976
0.008447612,0.01291373,0.012649727,0.013987792,0.014658873,0.013987792,0.02173703,0.012403237,0.01722873,0.01468901,0.013449908,0.016176523,0.014292556,0.01313167,0.023746343,0.028869378,0.028869378,0.026173245
0.008912956,0.014122807,0.005871546,0.013787572,0.017432567,0.013787572,0.017857143,0.006440856,0.012225275,0.073718821,0.023181818,0.016218937,0,0.023410848,0.065010352,0.075085034,0.075085034,0.034819625
0.006541619,0.006943219,0.00644885,0.01177301,0.012560502,0.01177301,0.010530045,0.012815679,0.010850382,0.014156959,0.02353971,0.020371156,0.016560197,0.007356009,0.022778772,0.034465146,0.034465146,0.019406155
0.011139457,0.01234924,0.019855701,0.01428549,0.026917479,0.01428549,0.034083138,0.014294651,0.018982481,0.016043596,0.017650206,0.021089262,0.025222579,0.020446822,0.032673236,0.06147697,0.06147697,0.033079024
0.019486523,0.020063137,0.024670491,0.020659014,0.023217859,0.020659014,0.021140093,0.020842317,0.025416972,0.021896935,0.019847217,0.024119962,0.022270066,0.023922619,0.024244763,0.023271003,0.023271003,0.026023694
0.003315957,0.006723476,0.003667541,0.006377946,0.004614428,0.006377946,0.006299381,0.004665459,0.006991268,0.004246575,0.00468653,0.003513602,0.011067917,0.004008512,0.005874408,0.012158777,0.012158777,0.014646211
0.009895515,0.009170909,0.005467042,0.006917232,0.008840293,0.006917232,0.014021014,0.00866621,0.009116927,0.011155405,0.009982247,0.01024396,0.00934318,0.008843345,0.013059195,0.010028379,0.010028379,0.012377836
0.001881537,0.004047619,0.00174954,0.003778255,0.003220172,0.003778255,0.005910543,0.002893839,0.000925926,0.007617411,0.008448927,0.00210643,0.007987961,0.006131954,0.002841582,0.010962856,0.010962856,0.01040724
0.003816934,0.002989496,0.003196351,0.003741364,0.006284827,0.003741364,0.007032578,0.004331231,0.003665733,0.003943768,0.005574998,0.004781213,0,0.004034738,0.006444535,0.007363751,0.007363751,0.008756652
0.084580945,0.100934851,0.095985659,0.092696594,0.085758356,0.092696594,0.087489871,0.103724511,0.096797164,0.094819034,0.093716724,0.111259816,0.115134544,0.109413866,0.078666429,0.119701418,0.119701418,0.120777211
0.00733644,0.007122474,0.007068849,0.007641733,0.011562361,0.007641733,0.01068696,0.009013877,0.011126692,0.011215494,0.006241814,0.011439353,0,0.01012381,0.015723919,0.01039962,0.01039962,0.015919099
0.009434206,0.007873019,0.00778453,0.008019514,0.011159288,0.008019514,0.01273552,0.010389086,0.009655212,0.011943131,0.012565869,0.009466287,0.010056229,0.008022996,0.013393391,0.015479397,0.015479397,0.011368436
0.041395889,0.043696316,0.028102033,0.042233341,0.034788426,0.042233341,0.032565394,0.053442389,0.043162335,0.036474835,0.052119495,0.033541264,0.0375223,0.045111394,0.040281941,0.047040547,0.047040547,0.042180444
0.005971697,0.003599535,0.00349414,0.006150636,0.006580524,0.006150636,0.008892769,0.005849885,0.004565527,0.007014906,0.006247903,0.002411396,0,0.003737938,0.010115173,0.015459143,0.015459143,0.006999469
0.001886362,0.005760649,0.005900178,0.003896517,0.005162345,0.003896517,0.016392621,0.011069491,0.019230019,0.015192799,0.007655931,0.011104118,0,0.011433439,0.012232582,0.035369843,0.035369843,0.016122004
0.034904034,0.035890166,0.036997628,0.036869218,0.037007272,0.036869218,0.037257479,0.035942123,0.036436875,0.036333382,0.034877652,0.03708565,0.037228561,0.037209668,0.03785402,0.037873041,0.037873041,0.038172479
0.010582344,0.011098074,0.012393567,0.01019607,0.029101371,0.01019607,0.03679539,0.027161673,0.027970008,0.029172487,0.013101889,0.019563072,0.021488816,0.017233728,0.015597641,0.03089486,0.03089486,0.031602154
0.005369289,0.00706215,0.004867296,0.008481944,0.008841786,0.008481944,0.006116938,0.006331226,0.009547929,0.00592258,0.009717199,0.005625695,0.007137254,0.00935412,0.012882853,0.019522211,0.019522211,0.0105906
0.002188986,0.004516497,0.005720101,0.004298976,0.010997818,0.004298976,0.008891706,0.007042158,0.008604362,0.013910918,0.007040845,0.005362755,0.008406494,0.012360226,0.019567437,0.018850768,0.018850768,0.005451128
0.012389517,0.013178997,0.012206732,0.020784287,0.022972168,0.020784287,0.027651093,0.019289598,0.018514981,0.016825884,0.01754439,0.020030588,0.018600294,0.023181771,0.017976778,0.026791295,0.026791295,0.024182266
0.048456769,0.053094385,0.043147124,0.053656282,0.053131587,0.053656282,0.059173049,0.054325488,0.054531486,0.058288962,0.05683319,0.042499407,0.063566357,0.051682679,0.054636624,0.055805335,0.055805335,0.064087201
0.006287124,0.004893958,0.00700144,0.005046845,0.003652143,0.005046845,0.012168069,0.011854096,0.013947816,0.009726891,0.008366652,0.004224488,0.006863226,0.011676798,0.011649747,0.01625064,0.01625064,0.0225103
0.005789645,0.006572754,0.004778584,0.009111927,0.009591894,0.009111927,0.009738214,0.008543212,0.009671488,0.015784392,0.013176543,0.007345955,0,0.018063333,0.02632769,0.024510715,0.024510715,0.013565895
0.000690235,0.001437025,0.0006324,0.001629695,0.000921411,0.001629695,0.001485551,0.001842742,0.001403367,0.001725729,0.001768939,0.000818929,0.000948351,0.00039707,0.000918302,0.001162741,0.001162741,0.002400682
0.001495358,0.003270863,0.005718225,0.003942558,0.009570354,0.003942558,0.025475294,0.001120741,0.006332086,0.010160904,0.007060281,0.006418033,0.010938214,0.003480999,0.006998692,0.02870489,0.02870489,0.017745975
0.007941813,0.011941204,0.010357495,0.009888834,0.008712911,0.009888834,0.017036125,0.018781119,0.011792308,0.014760152,0.011154682,0.013235817,0.015314245,0.01465484,0.029107054,0.039366479,0.039366479,0.022806184
0.007489651,0.011481001,0.006151014,0.008959436,0.008445403,0.008959436,0.011613089,0.010218315,0.004256024,0.004289161,0.01000082,0.010237416,0,0.006049715,0.008871962,0.019425115,0.019425115,0.015199658
0.021095046,0.013983296,0.011107642,0.016159603,0.022593817,0.016159603,0.01567696,0.022538241,0.016919924,0.022550685,0.027727222,0.017137509,0.025429622,0.014596873,0.025911245,0.028489578,0.028489578,0.024854706
0.001334742,0.004759666,0.002211367,0.00486953,0.002789529,0.00486953,0.002588613,0.004604707,0.004842137,0.007792535,0.00359924,0.00537139,0,0.002846261,0.004750978,0.004473511,0.004473511,0.005760724
0.033043805,0.046896913,0.041914903,0.03127935,0.052293785,0.03127935,0.041487936,0.038320252,0.055014295,0.057499327,0.040192308,0.043006545,0.043232016,0.039737226,0.041692896,0.058746773,0.058746773,0.041898148
0.003072464,0.00449912,0.003422499,0.006814879,0.003327977,0.006814879,0.008835766,0.005450956,0.004954248,0.010195099,0.010103577,0.008473697,0,0.012376578,0.011846466,0.026527924,0.026527924,0.009032595
0.014040912,0.017169805,0.022496528,0.020118074,0.014435049,0.020118074,0.014174011,0.013289248,0.019029708,0.022261114,0.011320777,0.014020014,0,0.015887838,0.028234782,0.031231071,0.031231071,0.024941731
0.000829764,0.001614956,0.002505558,0.002918062,0.002132197,0.002918062,0.001664649,0.002887286,0.004221947,0.002442848,0.003302276,0.001813514,0,0.000940372,0.002367457,0.005314647,0.005314647,0.005209133
